frame_id,dataset,source_video_id,frame_seconds,width,height,assigned_quota,assigned_batch_id,time_of_day,weather,lighting_type,is_indoor,people_count_bucket,has_clearly_visible_person,has_open_floor_or_ground_space,person_holding_object,has_wall_signage_visible,has_traffic_light_visible,traffic_light_state,has_stop_sign_visible,has_road_sign_visible,has_clear_road_ahead,vehicle_count_in_scene,has_visible_damage,has_undamaged_surface_target,has_handheld_object_visible,has_open_surface_space,family,tier,pool,assigned_variant,assigned_prompt_template,assigned_prompt_filled,flagged,flagged_reason,hero_candidate,target_time,target_weather,target_lighting,target_crowd,param_location,param_activity,param_clothing,param_original_object,param_new_object,param_person_reference,param_signage_type,param_current_color,param_target_color,param_hazard_type,param_vehicle_description,param_damage_type,param_surface_type,param_object_description,param_scene_type,param_time,param_count,param_setting,param_weather,param_traffic_density,param_scene,param_subject,t1_subtype,t2_subtype,assigned_item_id
bdd100k_24e1163c-9c45106f,bdd100k,,,1280,720,dashcam_T2_test_has_traffic_light_visible,dashcam_test_T2,night,clear,mixed,0,empty,0,1,,,1,red,0,1,1,2,,,,,dashcam,T2,test,C,X-T2-LIGHT-COLOR-DSH,"In this dashcam still, change the color of the traffic light at approximately the intersection ahead from red to green. Adjust the glow and reflection on nearby surfaces (wet pavement, the hood of the vehicle, surrounding signs) to match the new color. Keep all vehicles, road markings, signage, pedestrians, and background exactly as they appear. Make it look as photorealistic as possible. The image should appear exactly as it would have if the light had simply been showing green.",0,,0,,,,,,,,,,,,red,green,,,,,,,,,,,,,,,LIGHT-COLOR,item_00458_dashcam_T2_test_C
bdd100k_2817ac1d-2a3a0ce1,bdd100k,,,1280,720,dashcam_T2_train_has_stop_sign_visible,dashcam_train_T2,dusk,clear,daylight,0,empty,0,1,,,0,none,1,1,0,12,,,,,dashcam,T2,train,B,X-T2-REMOVE-SIGN-DSH,"Remove the stop sign located at approximately at the upcoming corner from this dashcam still. Fill the area with sky, pole, or background as appropriate. Keep all vehicles, road markings, traffic lights, pedestrians, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been installed at that location.",0,,0,,,,,at the upcoming corner,,,,,,,,,,,,,,,,,,,,,,,REMOVE-SIGN-DSH,item_00379_dashcam_T2_train_B
bdd100k_2a011796-d2ea0ed0,bdd100k,,,1280,720,dashcam_T2_test_has_traffic_light_visible,dashcam_test_T2,night,clear,mixed,0,empty,0,1,,,1,green,0,1,0,4,,,,,dashcam,T2,test,B,X-T2-LIGHT-COLOR-DSH,"In this dashcam still, change the color of the traffic light at approximately the intersection ahead from green to red. Adjust the glow and reflection on nearby surfaces (wet pavement, the hood of the vehicle, surrounding signs) to match the new color. Keep all vehicles, road markings, signage, pedestrians, and background exactly as they appear. Make it look as photorealistic as possible. The image should appear exactly as it would have if the light had simply been showing red.",0,,0,,,,,,,,,,,,green,red,,,,,,,,,,,,,,,LIGHT-COLOR,item_00454_dashcam_T2_test_B
bdd100k_2a3e1798-40b989cc,bdd100k,,,1280,720,dashcam_T1_test,dashcam_test_T1,midday,overcast,daylight,0,empty,0,1,,,0,none,0,1,1,3,,,,,dashcam,T1,test,C,X-T1-TIME-DSH,"Shift the time of day in this dashcam still from midday to morning. Adjust lighting, shadow direction, sky color, and ambient brightness to match morning. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,morning,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00424_dashcam_T1_test_C
bdd100k_2a601183-1ead0a5c,bdd100k,,,1280,720,dashcam_T2_train_vehicle_count_in_scene,dashcam_train_T2,midday,clear,daylight,0,empty,0,1,,,0,none,0,1,1,10,,,,,dashcam,T2,train,C,X-T2-REMOVE-VEHICLE-DSH,"Remove the vehicle in the next lane from this dashcam still. Fill the area with road surface, lane markings, sky, or background as appropriate, consistent with what would be visible if that vehicle were not there. Keep all other vehicles, road markings, signage, traffic lights, and pedestrians exactly as they appear. Make it look as photorealistic as possible.",0,,0,,,,,,,,,,,,,,,the vehicle in the next lane,,,,,,,,,,,,,REMOVE-VEHICLE,item_00384_dashcam_T2_train_C
bdd100k_2ba7d514-84558d80,bdd100k,,,1280,720,dashcam_T2_test_has_stop_sign_visible,dashcam_test_T2,midday,overcast,daylight,0,empty,0,1,,,0,none,1,0,0,8,,,,,dashcam,T2,test,A,X-T2-REMOVE-SIGN-DSH,"Remove the stop sign located at approximately near the front of the vehicle from this dashcam still. Fill the area with sky, pole, or background as appropriate. Keep all vehicles, road markings, traffic lights, pedestrians, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been installed at that location.",0,,0,,,,,near the front of the vehicle,,,,,,,,,,,,,,,,,,,,,,,REMOVE-SIGN-DSH,item_00462_dashcam_T2_test_A
bdd100k_30a1afd5-13c419e7,bdd100k,,,1280,720,dashcam_T2_train_has_stop_sign_visible,dashcam_train_T2,night,clear,mixed,0,empty,0,1,,,1,red,1,1,0,7,,,,,dashcam,T2,train,C,X-T2-REMOVE-SIGN-DSH,"Remove the stop sign located at approximately near the front of the vehicle from this dashcam still. Fill the area with sky, pole, or background as appropriate. Keep all vehicles, road markings, traffic lights, pedestrians, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been installed at that location.",0,,0,,,,,near the front of the vehicle,,,,,,,,,,,,,,,,,,,,,,,REMOVE-SIGN-DSH,item_00362_dashcam_T2_train_C
bdd100k_31e9e035-14b7a764,bdd100k,,,1280,720,dashcam_T1_train,dashcam_train_T1,night,clear,sodium_vapor,0,empty,0,1,,,0,none,0,1,0,4,,,,,dashcam,T1,train,B,X-T1-CROWD-DSH,"Change the number of people visible in this dashcam still from approximately empty to approximately moderate. Add additional people consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,moderate,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00279_dashcam_T1_train_B
bdd100k_31e9ed0f-8b1a0575,bdd100k,,,1280,720,dashcam_T2_train_has_stop_sign_visible,dashcam_train_T2,dusk,clear,daylight,0,sparse,1,1,,,0,none,1,1,1,10,,,,,dashcam,T2,train,B,X-T2-REMOVE-SIGN-DSH,"Remove the stop sign located at approximately the intersection ahead from this dashcam still. Fill the area with sky, pole, or background as appropriate. Keep all vehicles, road markings, traffic lights, pedestrians, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been installed at that location.",0,,0,,,,,the intersection ahead,,,,,,,,,,,,,,,,,,,,,,,REMOVE-SIGN-DSH,item_00361_dashcam_T2_train_B
bdd100k_321d272d-1dac2918,bdd100k,,,1280,720,dashcam_T1_train,dashcam_train_T1,night,clear,mixed,0,sparse,1,1,,,1,green,0,1,0,8,,,,,dashcam,T1,train,C,X-T1-CROWD-DSH,"Change the number of people visible in this dashcam still from approximately sparse to approximately busy. Add additional people consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,busy,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00307_dashcam_T1_train_C
bdd100k_3224bf75-6e1e7e2e,bdd100k,,,1280,720,dashcam_T2_test_vehicle_count_in_scene,dashcam_test_T2,night,light_rain,mixed,0,sparse,0,1,,,1,green,0,1,0,8,,,,,dashcam,T2,test,A,X-T2-REMOVE-VEHICLE-DSH,"Remove the vehicle directly ahead from this dashcam still. Fill the area with road surface, lane markings, sky, or background as appropriate, consistent with what would be visible if that vehicle were not there. Keep all other vehicles, road markings, signage, traffic lights, and pedestrians exactly as they appear. Make it look as photorealistic as possible.",0,,0,,,,,,,,,,,,,,,the vehicle directly ahead,,,,,,,,,,,,,REMOVE-VEHICLE,item_00471_dashcam_T2_test_A
bdd100k_326777e8-fd86c0db,bdd100k,,,1280,720,dashcam_T1_test,dashcam_test_T1,night,clear,mixed,0,empty,0,1,,,1,green,0,1,0,10,,,,,dashcam,T1,test,B,X-T1-WEATHER-DSH,"Change the weather in this dashcam still from clear to heavy rain. Add wet pavement, falling rain, and spray consistent with heavy rain. Adjust lighting, sky, and ground appearance to match. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image. Make it look as photorealistic as possible. Change as little as possible beyond what the weather change requires. Don't change any details of the original photo other than the weather.",0,,0,,heavy rain,,,,,,,,,,,,,,,,,,,,,,,,,WEATHER,,item_00417_dashcam_T1_test_B
bdd100k_32e448a1-0b989a2d,bdd100k,,,1280,720,dashcam_T1_train,dashcam_train_T1,midday,overcast,daylight,0,sparse,0,1,,,1,green,0,1,1,4,,,,,dashcam,T1,train,B,X-T1-WEATHER-DSH,"Change the weather in this dashcam still from overcast to fog. Add ground-level fog and reduced visibility consistent with fog. Adjust lighting, sky, and ground appearance to match. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image. Make it look as photorealistic as possible. Change as little as possible beyond what the weather change requires. Don't change any details of the original photo other than the weather.",0,,0,,fog,,,,,,,,,,,,,,,,,,,,,,,,,WEATHER,,item_00309_dashcam_T1_train_B
bdd100k_332e740f-ce947e46,bdd100k,,,1280,720,dashcam_T2_test_vehicle_count_in_scene,dashcam_test_T2,dusk,clear,mixed,0,sparse,1,1,,,1,red,0,1,0,10,,,,,dashcam,T2,test,C,X-T2-REMOVE-VEHICLE-DSH,"Remove the vehicle in the next lane from this dashcam still. Fill the area with road surface, lane markings, sky, or background as appropriate, consistent with what would be visible if that vehicle were not there. Keep all other vehicles, road markings, signage, traffic lights, and pedestrians exactly as they appear. Make it look as photorealistic as possible.",0,,0,,,,,,,,,,,,,,,the vehicle in the next lane,,,,,,,,,,,,,REMOVE-VEHICLE,item_00470_dashcam_T2_test_C
bdd100k_3648dd75-aeff7873,bdd100k,,,1280,720,dashcam_T1_train,dashcam_train_T1,midday,clear,daylight,0,moderate,1,1,,,1,red,0,1,0,3,,,,,dashcam,T1,train,A,X-T1-LIGHTING-DSH,"Change the lighting in this dashcam still from daylight to sodium vapor. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,sodium vapor,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00254_dashcam_T1_train_A
bdd100k_36663e5c-a35dcc14,bdd100k,,,1280,720,dashcam_T2_test_has_stop_sign_visible,dashcam_test_T2,night,clear,mixed,0,sparse,1,1,,,1,green,1,1,1,6,,,,,dashcam,T2,test,B,X-T2-REMOVE-SIGN-DSH,"Remove the stop sign located at approximately at the upcoming corner from this dashcam still. Fill the area with sky, pole, or background as appropriate. Keep all vehicles, road markings, traffic lights, pedestrians, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been installed at that location.",0,,0,,,,,at the upcoming corner,,,,,,,,,,,,,,,,,,,,,,,REMOVE-SIGN-DSH,item_00463_dashcam_T2_test_B
bdd100k_366bba5a-8c94c778,bdd100k,,,1280,720,dashcam_T1_train,dashcam_train_T1,midday,overcast,daylight,0,empty,0,1,,,1,yellow,0,0,1,20,,,,,dashcam,T1,train,C,X-T1-CROWD-DSH,"Change the number of people visible in this dashcam still from approximately empty to approximately busy. Add additional people consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,busy,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00271_dashcam_T1_train_C
bdd100k_368f0c4a-aa155058,bdd100k,,,1280,720,dashcam_T2_test_has_traffic_light_visible,dashcam_test_T2,midday,overcast,daylight,0,moderate,1,1,,,1,red,0,1,0,5,,,,,dashcam,T2,test,A,X-T2-LIGHT-COLOR-DSH,"In this dashcam still, change the color of the traffic light at approximately the intersection ahead from red to green. Adjust the glow and reflection on nearby surfaces (wet pavement, the hood of the vehicle, surrounding signs) to match the new color. Keep all vehicles, road markings, signage, pedestrians, and background exactly as they appear. Make it look as photorealistic as possible. The image should appear exactly as it would have if the light had simply been showing green.",0,,0,,,,,,,,,,,,red,green,,,,,,,,,,,,,,,LIGHT-COLOR,item_00450_dashcam_T2_test_A
bdd100k_38671001-e24bc5f8,bdd100k,,,1280,720,dashcam_T1_train,dashcam_train_T1,midday,overcast,daylight,0,sparse,1,1,,,1,green,0,1,1,6,,,,,dashcam,T1,train,B,X-T1-WEATHER-DSH,"Change the weather in this dashcam still from overcast to heavy snow. Add heavy snowfall and accumulated snow on surfaces consistent with heavy snow. Adjust lighting, sky, and ground appearance to match. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image. Make it look as photorealistic as possible. Change as little as possible beyond what the weather change requires. Don't change any details of the original photo other than the weather.",0,,0,,heavy snow,,,,,,,,,,,,,,,,,,,,,,,,,WEATHER,,item_00285_dashcam_T1_train_B
bdd100k_3ac439b9-3c7e8db3,bdd100k,,,1280,720,dashcam_T1_test,dashcam_test_T1,night,indeterminate,dim,0,empty,0,1,,,0,none,0,0,0,3,,,,,dashcam,T1,test,A,X-T1-LIGHTING-DSH,"Change the lighting in this dashcam still from dim to bright. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,bright,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00410_dashcam_T1_test_A
bdd100k_3b786969-2135fe59,bdd100k,,,1280,720,dashcam_T2_train_vehicle_count_in_scene,dashcam_train_T2,midday,clear,daylight,0,empty,0,1,,,0,none,0,1,1,2,,,,,dashcam,T2,train,A,X-T2-REMOVE-VEHICLE-DSH,"Remove the vehicle on the right shoulder from this dashcam still. Fill the area with road surface, lane markings, sky, or background as appropriate, consistent with what would be visible if that vehicle were not there. Keep all other vehicles, road markings, signage, traffic lights, and pedestrians exactly as they appear. Make it look as photorealistic as possible.",0,,0,,,,,,,,,,,,,,,the vehicle on the right shoulder,,,,,,,,,,,,,REMOVE-VEHICLE,item_00382_dashcam_T2_train_A
bdd100k_3b7cba8a-007ea534,bdd100k,,,1280,720,dashcam_T2_test_has_stop_sign_visible,dashcam_test_T2,midday,clear,daylight,0,empty,0,1,,,0,none,1,1,1,6,,,,,dashcam,T2,test,B,X-T2-REMOVE-SIGN-DSH,"Remove the stop sign located at approximately the right side of the road ahead from this dashcam still. Fill the area with sky, pole, or background as appropriate. Keep all vehicles, road markings, traffic lights, pedestrians, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been installed at that location.",0,,0,,,,,the right side of the road ahead,,,,,,,,,,,,,,,,,,,,,,,REMOVE-SIGN-DSH,item_00460_dashcam_T2_test_B
